1.088880232858657898e-01,1.216858602017164247e-02,1.795039914798736702e-01
1.079629113483428909e-01,1.209557646393775998e-02,1.795037530612945686e-01
1.070885941338539094e-01,1.202765613794326734e-02,1.795034659719467185e-01
1.062613249754905675e-01,1.196345790565013847e-02,1.795031305170059210e-01
1.054775700592994747e-01,1.190159248769283307e-02,1.795027452230453513e-01
1.047339271140098615e-01,1.184094373166561139e-02,1.795023136472702063e-01
1.040272672677040044e-01,1.178135264188051243e-02,1.795018319272994878e-01
1.033546990609169047e-01,1.172285289913415837e-02,1.795012984848022575e-01
1.027138269400596632e-01,1.166618479639291821e-02,1.795007182550430180e-01
1.021025591254234310e-01,1.161191831648349798e-02,1.795000844192504996e-01
1.015192484140396145e-01,1.156023945212364228e-02,1.794993968296051123e-01
1.009625766229629573e-01,1.151093959778547345e-02,1.794986557388305592e-01
1.004314833188056921e-01,1.146350335747003610e-02,1.794978555488586369e-01
9.992488877296447358e-02,1.141675009936094290e-02,1.794969961643219092e-01
9.944172820568084048e-02,1.137035745918750680e-02,1.794960713243484440e-01
9.898090268373489764e-02,1.132328690230846417e-02,1.794950771141052281e-01
9.854133621454239100e-02,1.127543602436780965e-02,1.794940163850784198e-01
9.812208770513534961e-02,1.122654121845960591e-02,1.794928762149810841e-01
9.772241008758544845e-02,1.117649767428636511e-02,1.794916545724868639e-01
9.734175188779831123e-02,1.112549522668123195e-02,1.794903416395187412e-01
9.697953468561172630e-02,1.107333515733480503e-02,1.794889366579055789e-01
9.663510346174239429e-02,1.101948353439569442e-02,1.794874273157119615e-01
9.630764182567595755e-02,1.096314509183168341e-02,1.794858072566986040e-01
9.599625539779663153e-02,1.090339987814426502e-02,1.794840610218048083e-01
9.570000384330749899e-02,1.083939610689878437e-02,1.794821794557571459e-01
9.541811928033828993e-02,1.077134325891733121e-02,1.794801500463485688e-01
9.514989538908004418e-02,1.069976699084043519e-02,1.794779540300369125e-01
9.489474839448928944e-02,1.062638376593589770e-02,1.794755809783935563e-01
9.465211501121520432e-02,1.055271169185638402e-02,1.794729975318908599e-01
9.442155086278915255e-02,1.048116777718067182e-02,1.794701889896392899e-01
9.420262042760849108e-02,1.041355429887771619e-02,1.794671256017685013e-01
9.399487348794936803e-02,1.035121448695659578e-02,1.794637684631347763e-01
9.379798276424407277e-02,1.029511304080486279e-02,1.794600859403610305e-01
9.361167299509048911e-02,1.024548109978437420e-02,1.794560229015350339e-01
9.343565677404404302e-02,1.020218343853950514e-02,1.794515307807922344e-01
9.326964985132217556e-02,1.016477209419011998e-02,1.794465350723266628e-01
9.311316664934157772e-02,1.013241491377353705e-02,1.794409575557708858e-01
9.296564037561416693e-02,1.010447592109441767e-02,1.794346928071975655e-01
9.282641878366469645e-02,1.007992677450180070e-02,1.794276187658309929e-01
9.269482850074768632e-02,1.005795694887638009e-02,1.794195709609985312e-01
9.257027518033981994e-02,1.003779508173465763e-02,1.794103495740890508e-01
9.245218344926833809e-02,1.001904618650674775e-02,1.793996919298171955e-01
9.233994942188263055e-02,1.000106491804122859e-02,1.793872557544708146e-01
9.223312222719191877e-02,9.983529168963431455e-03,1.793725797748565720e-01
9.213114278793334277e-02,9.966186041533946563e-03,1.793550355529785201e-01
9.203350166082381600e-02,9.948561266362667896e-03,1.793337537288665906e-01
9.193965546846390169e-02,9.930525946319103750e-03,1.793074712181091379e-01
9.184904393911361153e-02,9.911515738070010573e-03,1.792743240499496404e-01
9.176099234819412587e-02,9.891048559546471164e-03,1.792314393520355320e-01
9.167463177680969244e-02,9.868164058029650978e-03,1.791741789484024017e-01
9.158877068519592768e-02,9.841186614632606994e-03,1.790946535158157438e-01
9.150146887063979884e-02,9.807268116176128675e-03,1.789784331417083874e-01
9.140916893959045997e-02,9.760253852009773481e-03,1.787967876386642452e-01
9.130440345525742130e-02,9.686746530532837698e-03,1.784858085203170908e-01
9.116861872434615932e-02,9.550621182620525063e-03,1.778825554418563826e-01
9.094967068910599084e-02,9.239796012639999931e-03,1.765115839195251501e-01
9.052139743566513241e-02,8.417877509593963206e-03,1.731886685991287367e-01
9.002343472957610726e-02,7.073253539055585591e-03,1.696647983741760290e-01
8.988482281923293460e-02,6.499778237640857839e-03,1.689738135766983007e-01
8.980408975124358484e-02,6.305019974559545291e-03,1.677897372961044409e-01
8.972973716020583856e-02,6.156750023663043643e-03,1.667831884717941304e-01
8.965966299533843775e-02,6.028905326724052528e-03,1.659654199504852212e-01
8.959292766571044786e-02,5.916926899105310472e-03,1.652836920881271265e-01
8.952891242980956510e-02,5.817261593043803955e-03,1.647046953058242669e-01
8.946720298290253282e-02,5.727416234016418153e-03,1.642058471632003858e-01
8.940748061418533899e-02,5.645524118393659314e-03,1.637710460758209363e-01
8.934952218532561663e-02,5.570271292775869423e-03,1.633884748268127352e-01
8.929314712047577152e-02,5.500634005814790395e-03,1.630491806936263943e-01
8.923818552970885776e-02,5.435781662762165234e-03,1.627462527704238993e-01
8.918451822519302130e-02,5.375130039006471329e-03,1.624742304039001328e-01
8.913203611135482596e-02,5.318050203919410385e-03,1.622287854814529473e-01
8.908065683603286211e-02,5.264238024652004473e-03,1.620063665294647348e-01
8.903028152227401848e-02,5.213297080248594645e-03,1.618040967512130723e-01
8.898085555315017603e-02,5.164916736185550319e-03,1.616195558977127078e-01
8.893231174707412479e-02,5.118809064924716851e-03,1.614507297134399333e-01
8.888461561918258036e-02,5.074861371517181557e-03,1.612959151840210048e-01
8.883770713806152242e-02,5.032783108353615018e-03,1.611536553525924620e-01
8.879155631780624724e-02,4.992522781938314551e-03,1.610226922082901024e-01
8.874613020896911231e-02,4.953813528418541182e-03,1.609019558668136618e-01
8.870138466596604043e-02,4.916621384769678284e-03,1.607904938220977853e-01
8.865731729507446424e-02,4.880844076126813688e-03,1.606874780607223385e-01
8.861387470006942824e-02,4.846354602277279031e-03,1.605922031450271736e-01
8.857108294725418718e-02,4.813047618716955259e-03,1.605040092992782719e-01
8.852889387130737087e-02,4.780904253423213721e-03,1.604223187875747636e-01
8.848733158111572739e-02,4.749860060513019788e-03,1.603466360521316469e-01
8.844635841846465452e-02,4.719777342677116370e-03,1.602764992094039831e-01
8.840597181558608464e-02,4.690675496906042408e-03,1.602114908695221052e-01
8.836615104675292487e-02,4.662442640215158814e-03,1.601512460803985460e-01
8.832692642450332143e-02,4.635120860040187890e-03,1.600954337644577008e-01
8.828824467420577637e-02,4.608555750995874285e-03,1.600437287378311257e-01
8.825015703916549992e-02,4.582814116477966319e-03,1.599958800697326711e-01
8.821262537240981416e-02,4.557826293259859170e-03,1.599516153192520052e-01
8.817565288305283244e-02,4.533539679348468597e-03,1.599107108640670794e-01
8.813924149751663217e-02,4.509920179843902519e-03,1.598729516792297412e-01
8.810339503526687377e-02,4.486945981383323560e-03,1.598381462383270391e-01
8.806808433055877960e-02,4.464627618938684685e-03,1.598061162853240957e-01
8.803334210634231050e-02,4.442932019829749953e-03,1.597766939401626674e-01
8.799914680480956652e-02,4.421806683242320707e-03,1.597497197628021115e-01
8.796549333333969489e-02,4.401244268119335230e-03,1.597250631570815982e-01
8.793236870527267046e-02,4.381209194064140250e-03,1.597025894975662164e-01
8.789980805873870429e-02,4.361763877719641164e-03,1.596821665573120164e-01
8.786777615070343050e-02,4.342785564512014439e-03,1.596636967945098962e-01
8.783625355482101160e-02,4.324298861324787392e-03,1.596470730495452850e-01
8.780527731895446109e-02,4.306309291869402263e-03,1.596321834373474191e-01
8.777481265783310116e-02,4.288837879747152068e-03,1.596189504528045533e-01
8.774483910322189439e-02,4.271718630343675563e-03,1.596072730398178097e-01
8.771538571596144973e-02,4.255090446174144940e-03,1.595970770502090352e-01
8.768642585039139459e-02,4.238915700316429197e-03,1.595882931137085070e-01
8.765795930147171622e-02,4.223154453933238885e-03,1.595808442831039564e-01
8.762996664285659099e-02,4.207772324979304999e-03,1.595746530532836938e-01
8.760245181560516459e-02,4.192784156501293442e-03,1.595696743106841953e-01
8.757538847446441621e-02,4.178144099414348236e-03,1.595658384847641054e-01
8.754878618001937784e-02,4.163894054442644418e-03,1.595630905485153073e-01
8.752262797355651880e-02,4.150017262250184878e-03,1.595613842725753795e-01
8.749690879344940164e-02,4.136474222242832004e-03,1.595606593370437754e-01
8.747160212039947758e-02,4.123259089291095997e-03,1.595608815193176322e-01
8.744672600269318141e-02,4.110374917536974322e-03,1.595619904470443606e-01
8.742225921392440813e-02,4.097810415923595385e-03,1.595639525079727283e-01
8.739817189455031943e-02,4.085509342551231493e-03,1.595667289972305392e-01
8.737450514316558170e-02,4.073543375730514192e-03,1.595702825355529708e-01
8.735119006872177350e-02,4.061824771016835783e-03,1.595745759963989319e-01
8.732825428962708025e-02,4.050384313762187861e-03,1.595795795774459791e-01
8.730567875862121907e-02,4.039224283695221074e-03,1.595852620029449553e-01
8.728345401525497427e-02,4.028287351876496877e-03,1.595915888404846328e-01
8.726158685207366372e-02,4.017612317651510397e-03,1.595985278463363521e-01
8.724003665447234435e-02,4.007171441763639035e-03,1.596060620355606030e-01
8.721883435010910346e-02,3.996974469125271108e-03,1.596141585540771513e-01
8.719793456792832020e-02,3.986972398459910985e-03,1.596227964496612639e-01
8.717734791517257886e-02,3.977163604646920779e-03,1.596319512557983489e-01
8.715705964326858624e-02,3.967577974498271917e-03,1.596416042613983122e-01
8.713707104682921756e-02,3.958223365694284179e-03,1.596517307996749846e-01
8.711736605644225528e-02,3.949037497192621135e-03,1.596623120021820053e-01
8.709794502973557118e-02,3.940014545172452684e-03,1.596733268642425430e-01
8.707880178451538056e-02,3.931207755357026858e-03,1.596847546863555956e-01
8.705990395069122811e-02,3.922594393342733118e-03,1.596965988254546998e-01
8.704129010677337519e-02,3.914071943759918175e-03,1.597088115787506091e-01
8.702291417121886530e-02,3.905801666527986427e-03,1.597214145088195758e-01
8.700479465961456771e-02,3.897647357583045816e-03,1.597343574714660541e-01
8.698688630580901637e-02,3.889646834135055374e-03,1.597476343631744344e-01
8.696924706697463370e-02,3.881840812787413445e-03,1.597612399435043296e-01
8.695180329561233434e-02,3.874115519598126268e-03,1.597751585006713937e-01
8.693460071563720304e-02,3.866605333462357508e-03,1.597893716716766443e-01
8.691760286331176588e-02,3.859195537939667797e-03,1.598038749837875361e-01
8.690082105159759041e-02,3.851948831677436992e-03,1.598186554193496700e-01
8.688423181295394648e-02,3.844818042293190932e-03,1.598336878490448087e-01
8.686786222457885953e-02,3.837875303104519922e-03,1.598489742612838882e-01
8.685166911363602360e-02,3.830984766259789513e-03,1.598644954299926757e-01
8.683565860509873113e-02,3.824270275905728225e-03,1.598802550172805648e-01
8.681984321117401648e-02,3.817691308706998993e-03,1.598962174224853594e-01
8.680420149564743726e-02,3.811204252839088535e-03,1.599123957681655994e-01
8.678873353242874678e-02,3.804877879023551776e-03,1.599287672185897846e-01
8.677344143629074635e-02,3.798609771281480623e-03,1.599453256177902349e-01
8.675830356597900861e-02,3.792514286935329531e-03,1.599620647144317509e-01
8.674332937717438297e-02,3.786503789499402143e-03,1.599789749431610175e-01
8.672850336313248087e-02,3.780624271035194512e-03,1.599960269641876320e-01
8.671384711265564538e-02,3.774864592924714272e-03,1.600132428455352807e-01
8.669931174993515677e-02,3.769181774333119246e-03,1.600305930900573770e-01
8.668493155002593431e-02,3.763625003173947259e-03,1.600480771923065149e-01
8.667070122957229450e-02,3.758175853192806219e-03,1.600656840610504283e-01
8.665660349369048998e-02,3.752821989133953932e-03,1.600834016466140819e-01
8.664262730836867765e-02,3.747600183859467384e-03,1.601012281179428065e-01
8.662879179477692149e-02,3.742457005605101701e-03,1.601191600656509395e-01
8.661507213354111001e-02,3.737439409121870882e-03,1.601371808099746608e-01
8.660147860050201873e-02,3.732472905442118551e-03,1.601552830266952387e-01
8.658800531864166428e-02,3.727600365728139797e-03,1.601734685468673702e-01
8.657464471101761205e-02,3.722845045775175117e-03,1.601917112827301037e-01
8.656138892173767529e-02,3.718205416798591768e-03,1.602100214004516521e-01
8.654824214458466114e-02,3.713631806001067327e-03,1.602283841562271161e-01
8.653521203517913762e-02,3.709140448495745843e-03,1.602467928361892835e-01
8.652228653907775846e-02,3.704760286360979284e-03,1.602652364540100016e-01
8.650944610357284847e-02,3.700449869409203670e-03,1.602837281322479213e-01
8.649670598268509314e-02,3.696257376670837418e-03,1.603022419309615976e-01
8.648407803058624777e-02,3.692099790051579615e-03,1.603207749032974361e-01
8.647153210878372187e-02,3.688050574511289679e-03,1.603393139266967860e-01
8.645906776428222140e-02,3.684081117212772549e-03,1.603578772068023628e-01
8.644669511556625496e-02,3.680192965865135366e-03,1.603764362668990973e-01
8.643441950321197054e-02,3.676386578083038273e-03,1.603949940538406393e-01
8.642222043275833709e-02,3.672649344950914239e-03,1.604135299205780019e-01
8.641009947776794042e-02,3.669001707732677444e-03,1.604320642614364689e-01
8.639805333375931429e-02,3.665412316098809291e-03,1.604505752086639314e-01
8.638609225034714345e-02,3.661911678090691569e-03,1.604690538597106919e-01
8.637419870615005435e-02,3.658475149199366411e-03,1.604875081491470290e-01
8.636237615823745550e-02,3.655085654333233621e-03,1.605059158515930173e-01
8.635063638210296877e-02,3.651797207146883009e-03,1.605242894792556774e-01
8.633896394014357878e-02,3.648585254475474309e-03,1.605426172351837044e-01
8.632736343622207653e-02,3.645406322479248073e-03,1.605608874177932854e-01
8.631582381010055594e-02,3.642295929789543356e-03,1.605790991640090870e-01
8.630435716390609524e-02,3.639275264814495828e-03,1.605972510528564379e-01
8.629294526576995750e-02,3.636327658370137016e-03,1.606153487777710054e-01
8.628159645557403890e-02,3.633408512920141119e-03,1.606333731651306274e-01
8.627030074119568237e-02,3.630577015504240970e-03,1.606513145017623989e-01
8.625908144235611141e-02,3.627789981663227022e-03,1.606691846370696952e-01
8.624792789936065740e-02,3.625065518990159240e-03,1.606869686698913502e-01
8.623681580781936140e-02,3.622403607890009765e-03,1.607046690940857059e-01
8.622575790166854548e-02,3.619805636703968005e-03,1.607222861623764099e-01
8.621477750539779938e-02,3.617238470539450770e-03,1.607398040580749476e-01
8.620383146286010601e-02,3.614734046384692184e-03,1.607572258329391379e-01
8.619295857906342229e-02,3.612309699878096629e-03,1.607745508241653354e-01
8.618212963581085850e-02,3.609904796704649886e-03,1.607917645406722884e-01
8.617136848449706565e-02,3.607564242631196988e-03,1.608088763904571561e-01
8.616063858747481652e-02,3.605290268734097619e-03,1.608258698415756249e-01
8.614998522758483823e-02,3.603047029376030101e-03,1.608427608156204336e-01
8.613936134338379125e-02,3.600860926508903451e-03,1.608595374631881791e-01
8.612879378080368076e-02,3.598729809001088072e-03,1.608761847257614008e-01
8.611830095529555973e-02,3.596624843850732001e-03,1.608927083063125540e-01
8.610783383846283556e-02,3.594593682289123730e-03,1.609091180658340503e-01
8.609743568181991991e-02,3.592602852880954958e-03,1.609253918838501052e-01
8.608708291769028020e-02,3.590639984160661890e-03,1.609415424728393440e-01
8.607677320480346117e-02,3.588743577748537087e-03,1.609575717687606877e-01
8.606652454376220729e-02,3.586895674169063557e-03,1.609734617137908996e-01
8.605631756067276539e-02,3.585049789994955178e-03,1.609892199373245125e-01
8.604616568326950432e-02,3.583257431536912823e-03,1.610048294544219882e-01
8.603606120347977171e-02,3.581529646590351969e-03,1.610203063869476425e-01
8.602601648092270126e-02,3.579827448055147941e-03,1.610356336450576853e-01
8.601602424383163192e-02,3.578158506974577890e-03,1.610508206892013461e-01
8.600608141422272368e-02,3.576553939804434906e-03,1.610658653306961119e-01
8.599618771314621046e-02,3.574963567033410256e-03,1.610807704210281410e-01
8.598635740518570381e-02,3.573431102335453222e-03,1.610955273628234818e-01
8.597656908035278267e-02,3.571919415369629973e-03,1.611101185607910213e-01
8.596685693979262688e-02,3.570437830016016945e-03,1.611245674610138068e-01
8.595716025829315543e-02,3.569019854068755920e-03,1.611388660240173354e-01
8.594755145788192385e-02,3.567616855353116911e-03,1.611530095243453864e-01
8.593797950506210093e-02,3.566256656870245983e-03,1.611669966363906970e-01
8.592847442865371443e-02,3.564928668960928946e-03,1.611808310747146478e-01
8.591902849912642914e-02,3.563629618510603860e-03,1.611945094823837299e-01
8.590964492082596438e-02,3.562363387793302492e-03,1.612080291652679409e-01
8.590029816389084527e-02,3.561144855692982645e-03,1.612213824415206775e-01
8.589101060152053158e-02,3.559935290142893834e-03,1.612345827388763364e-01
8.588180611610413129e-02,3.558766077682375822e-03,1.612476188182830894e-01
8.587263552665710953e-02,3.557630003690719599e-03,1.612605003404617432e-01
8.586355492830276270e-02,3.556529498472809584e-03,1.612732072687149132e-01
8.585450804710388628e-02,3.555472960025072085e-03,1.612857582187652572e-01
8.584552824735641741e-02,3.554399456679820882e-03,1.612981485605239906e-01
8.583662160634994431e-02,3.553396231234073454e-03,1.613103737688064698e-01
8.582776205778122613e-02,3.552417249903083024e-03,1.613224350118637185e-01
8.581897897243499773e-02,3.551451118141412625e-03,1.613343176937103163e-01
8.581025805950165397e-02,3.550515641570091072e-03,1.613460404825210470e-01
8.580161521434784277e-02,3.549619927331805046e-03,1.613576023054122954e-01
8.579301455259323583e-02,3.548750967308879085e-03,1.613689950799941930e-01
8.578449075937270851e-02,3.547905288711190007e-03,1.613802156496048079e-01
8.577604155063629776e-02,3.547075600028037901e-03,1.613912668132782002e-01
8.576764520645141499e-02,3.546287393569946128e-03,1.614021531486511118e-01
8.575932911396026703e-02,3.545529511794447922e-03,1.614128719091415531e-01
8.575106690645217800e-02,3.544779550805688025e-03,1.614234194326400751e-01
8.574289771556854733e-02,3.544077669605612789e-03,1.614338011598586975e-01
8.573477403879165015e-02,3.543391081169247440e-03,1.614440126180648749e-01
8.572673816919326728e-02,3.542721703946590233e-03,1.614540579748153792e-01
8.571875824213028017e-02,3.542042923867702413e-03,1.614639169406890951e-01
8.571085711479187186e-02,3.541452360078692612e-03,1.614736338090896617e-01
8.570302596807480300e-02,3.540868128612637434e-03,1.614831691694259552e-01
8.569525582551956733e-02,3.540295145586133153e-03,1.614925395965576271e-01
8.568755632162093627e-02,3.539728607609868034e-03,1.615017318725585904e-01
8.567994815587996749e-02,3.539218573048710705e-03,1.615107662868499883e-01
8.567238545656204185e-02,3.538718103691935405e-03,1.615196300220489434e-01
8.566491170644760511e-02,3.538253024369478108e-03,1.615283180475234892e-01
8.565750633239746503e-02,3.537799853608012291e-03,1.615368399715423620e-01
8.565017332792282390e-02,3.537356976270675593e-03,1.615451958465576043e-01
8.564289235115050969e-02,3.536932036206126215e-03,1.615533898925781142e-01
8.563569704055785936e-02,3.536550619825720981e-03,1.615614246034622059e-01
8.562858472824096123e-02,3.536180264204740430e-03,1.615692889404296839e-01
8.562153845548629849e-02,3.535836521536111707e-03,1.615769869756698562e-01
8.561453243494034082e-02,3.535502642840146828e-03,1.615845295381546087e-01
8.560763506889343399e-02,3.535204257965087783e-03,1.615918929815292338e-01
8.560078876256942138e-02,3.534890687987208169e-03,1.615991038036346528e-01
8.559402092933654504e-02,3.534641027003526843e-03,1.616061512184143178e-01
8.558732320308685970e-02,3.534367439448833290e-03,1.616130383825302164e-01
8.558068011999130087e-02,3.534137036129832328e-03,1.616197692108154171e-01
8.557410104036330956e-02,3.533927673026919427e-03,1.616263386201858554e-01
